doc,sentence,word,pos,prev,next,tag
,,saksi,NOUN,-,yang,O
,,yang,PRON,saksi,meringankan,O
,,meringankan,ADV,yang,pada,O
,,pada,ADP,meringankan,pokoknya,O
,,pokoknya,ADV,pada,menyatakan,O
,,menyatakan,VERB,pokoknya,bahwa,O
,,bahwa,SCONJ,menyatakan,Terdakwa,O
,,Terdakwa,PROPN,bahwa,sudah,O
,,sudah,ADV,Terdakwa,menguruskan,O
,,menguruskan,VERB,sudah,ijin,O
,,ijin,NOUN,menguruskan,Amdal,O
,,Amdal,PROPN,ijin,dan,O
,,dan,CCONJ,Amdal,keluar,O
,,keluar,ADV,dan,biaya,O
,,biaya,NOUN,keluar,-,O
,,-,PUNCT,biaya,biaya,O
,,biaya,NOUN,-,",",O
,,",",PUNCT,biaya,namun,O
,,namun,ADV,",",kemudian,O
,,kemudian,ADV,namun,pengurusan,O
,,pengurusan,NOUN,kemudian,Ijin,O
,,Ijin,PROPN,pengurusan,Amdal,O
,,Amdal,PROPN,Ijin,itu,O
,,itu,DET,Amdal,dibatalkan,O
,,dibatalkan,VERB,itu,oleh,O
,,oleh,ADP,dibatalkan,saksi,O
,,saksi,NOUN,oleh,Hubertus,O
,,Hubertus,PROPN,saksi,dan,O
,,dan,CCONJ,Hubertus,Hubertus,O
,,Hubertus,PROPN,dan,memerintahkan,O
,,memerintahkan,VERB,Hubertus,supaya,O
,,supaya,ADV,memerintahkan,ijin,O
,,ijin,NOUN,supaya,UPL,O
,,UPL,PROPN,ijin,-,O
,,-,PUNCT,UPL,UKL,O
,,UKL,PROPN,-,yang,O
,,yang,PRON,UKL,sudah,O
,,sudah,ADV,yang,ada,O
,,ada,ADV,sudah,dilaksanakan,O
,,dilaksanakan,VERB,ada,;,O
,,;,PUNCT,dilaksanakan,Menimbang,O
,sentence: 0097908,Menimbang,ADV,;,",",O
,,",",PUNCT,Menimbang,bahwa,O
,,bahwa,SCONJ,",",terhadap,O
,,terhadap,ADV,bahwa,fakta,O
,,fakta,NOUN,terhadap,bahwa,O
,,bahwa,SCONJ,fakta,Hubertus,O
,,Hubertus,PROPN,bahwa,pernah,O
,,pernah,ADV,Hubertus,menyatakan,O
,,menyatakan,VERB,pernah,kepada,O
,,kepada,ADP,menyatakan,Terdakwa,O
,,Terdakwa,PROPN,kepada,bahwa,O
,,bahwa,SCONJ,Terdakwa,pengurusan,O
,,pengurusan,NOUN,bahwa,ijin,O
,,ijin,NOUN,pengurusan,Amdal,O
,,Amdal,PROPN,ijin,dibatalkan,O
,,dibatalkan,VERB,Amdal,",",O
,,",",PUNCT,dibatalkan,apabila,O
,,apabila,SCONJ,",",benar,O
,,benar,ADV,apabila,",",O
,,",",PUNCT,benar,maka,O
,,maka,SCONJ,",",pernyataan,O
,,pernyataan,NOUN,maka,tersebut,O
,,tersebut,DET,pernyataan,dikeluarkan,O
,,dikeluarkan,VERB,tersebut,setelah,O
,,setelah,ADV,dikeluarkan,tidak,O
,,tidak,PART,setelah,dapat,O
,,dapat,AUX,tidak,diperolehnya,O
,,diperolehnya,ADV,dapat,ijin,O
,,ijin,NOUN,diperolehnya,Amdal,O
,,Amdal,PROPN,ijin,yang,O
,,yang,PRON,Amdal,diperjanjikan,O
,,diperjanjikan,VERB,yang,di,O
,,di,ADP,diperjanjikan,Kabupaten,O
,,Kabupaten,PROPN,di,Timor,O
,,Timor,PROPN,Kabupaten,Tengah,O
,,Tengah,PROPN,Timor,Utara,O
,,Utara,PROPN,Tengah,oleh,O
,,oleh,ADP,Utara,Terdakwa,O
,,Terdakwa,PROPN,oleh,;,O
,,;,PUNCT,Terdakwa,Dengan,O
,,Dengan,ADV,;,demikian,O
,,demikian,ADV,Dengan,fakta,O
,,fakta,NOUN,demikian,tersebut,O
,,tersebut,DET,fakta,tidak,O
,,tidak,PART,tersebut,menghapuskan,O
,,menghapuskan,VERB,tidak,fakta,O
,,fakta,NOUN,menghapuskan,hukum,O
,,hukum,NOUN,fakta,bahwa,O
,,bahwa,SCONJ,hukum,kehendak,O
,,kehendak,NOUN,bahwa,saksi,O
,,saksi,NOUN,kehendak,Hubertus,O
,,Hubertus,PROPN,saksi,awal,O
,,awal,ADJ,Hubertus,ketika,O
,,ketika,SCONJ,awal,memasukkan,O
,,memasukkan,VERB,ketika,uangnya,O
,,uangnya,ADV,memasukkan,ke,O
,,ke,ADP,uangnya,CV,O
,,CV,PROPN,ke,.,O
,,.,PUNCT,CV,Kasih,O
,,Kasih,PROPN,.,Mulia,O
,,Mulia,PROPN,Kasih,Pimpinan,O
,,Pimpinan,PROPN,Mulia,Terdakwa,O
,,Terdakwa,PROPN,Pimpinan,salah,O
,,salah,ADJ,Terdakwa,satunya,O
,,satunya,ADJ,salah,adalah,O
,,adalah,AUX,satunya,untuk,O
,,untuk,SCONJ,adalah,mendapatkan,O
,,mendapatkan,VERB,untuk,ijin,O
,,ijin,NOUN,mendapatkan,Amdal,O
,,Amdal,PROPN,ijin,dengan,O
,,dengan,ADV,Amdal,areal,O
,,areal,NOUN,dengan,penambangan,O
,,penambangan,NOUN,areal,seluas,O
,,seluas,NOUN,penambangan,2500,O
,,2500,NUM,seluas,ha,O
,,ha,SYM,2500,di,O
,,di,ADP,ha,Kabupaten,O
,,Kabupaten,PROPN,di,Timor,O
,,Timor,PROPN,Kabupaten,Tengah,O
,,Tengah,PROPN,Timor,Utara,O
,,Utara,PROPN,Tengah,dan,O
,,dan,CCONJ,Utara,seluas,O
,,seluas,NOUN,dan,2520,O
,,2520,NUM,seluas,ha,O
,,ha,SYM,2520,di,O
,,di,ADP,ha,Kabupaten,O
,,Kabupaten,PROPN,di,Belu,O
,,Belu,PROPN,Kabupaten,;,O
,,;,PUNCT,Belu,Akan,O
,,Akan,ADV,;,tetapi,O
,,tetapi,ADV,Akan,baik,O
,,baik,ADV,tetapi,luas,O
,,luas,ADJ,baik,areal,O
,,areal,NOUN,luas,penambangan,O
,,penambangan,NOUN,areal,maupun,O
,,maupun,CCONJ,penambangan,perijinannya,O
,,perijinannya,ADV,maupun,tidak,O
,,tidak,PART,perijinannya,terwujud,O
,,terwujud,VERB,tidak,;,O
,,;,PUNCT,terwujud,Menimbang,O
,,Menimbang,ADV,;,",",O
,,",",PUNCT,Menimbang,bahwa,O
,,bahwa,SCONJ,",",dari,O
,,dari,ADP,bahwa,fakta,O
,,fakta,NOUN,dari,-,O
,,-,PUNCT,fakta,fakta,O
,,fakta,NOUN,-,hukum,O
,,hukum,NOUN,fakta,tersebut,O
,,tersebut,DET,hukum,selanjutnya,O
,,selanjutnya,ADV,tersebut,akan,O
,,akan,AUX,selanjutnya,dipertimbangkan,O
,,dipertimbangkan,ADV,akan,apakah,O
,,apakah,ADV,dipertimbangkan,perbuatan,O
,,perbuatan,NOUN,apakah,terdakwa,O
,,terdakwa,PROPN,perbuatan,telah,O
,,telah,AUX,terdakwa,memenuhi,O
,,memenuhi,VERB,telah,unsur,O
,,unsur,NOUN,memenuhi,-,O
,,-,PUNCT,unsur,unsur,O
,,unsur,NOUN,-,delik,O
,,delik,NOUN,unsur,pidana,O
,,pidana,NOUN,delik,dari,O
,,dari,ADP,pidana,surat,O
,,surat,NOUN,dari,dakwaan,O
,,dakwaan,NOUN,surat,;,O
,,;,PUNCT,dakwaan,Menimbang,O
,sentence: 0097909,Menimbang,ADV,;,",",O
,,",",PUNCT,Menimbang,bahwa,O
,,bahwa,SCONJ,",",sebelum,O
,,sebelum,ADV,bahwa,membahas,O
,,membahas,VERB,sebelum,unsur,O
,,unsur,NOUN,membahas,-,O
,,-,PUNCT,unsur,unsur,O
,,unsur,NOUN,-,delik,O
,,delik,NOUN,unsur,pidana,O
,,pidana,NOUN,delik,dakwaan,O
,,dakwaan,NOUN,pidana,",",O
,,",",PUNCT,dakwaan,akan,O
,,akan,AUX,",",dipertimbangkan,O
,,dipertimbangkan,ADV,akan,lebih,O
,,lebih,ADV,dipertimbangkan,dahulu,O
,,dahulu,ADV,lebih,Pembelaan,O
,,Pembelaan,PROPN,dahulu,Terdakwa,O
,,Terdakwa,PROPN,Pembelaan,/,O
,,/,PUNCT,Terdakwa,Penasihat,O
,,Penasihat,PROPN,/,Hukum,O
,,Hukum,PROPN,Penasihat,Terdakwa,O
,,Terdakwa,PROPN,Hukum,;,O
,,;,PUNCT,Terdakwa,5,O
,sentence: 0097910,5,NUM,;,Mengapa,O
,,Mengapa,ADV,5,saksi,O
,,saksi,NOUN,Mengapa,Kunci,O
,,Kunci,PROPN,saksi,tidak,O
,,tidak,PART,Kunci,dapat,O
,,dapat,AUX,tidak,dihadirkan,O
,,dihadirkan,VERB,dapat,;,O
,,;,PUNCT,dihadirkan,LUCAS,O
,sentence: 0097911,LUCAS,PROPN,;,",",O
,,",",PUNCT,LUCAS,SH,O
,,SH,PROPN,",",",",O
,,",",PUNCT,SH,LEE,O
,,LEE,PROPN,",",YANTO,O
,,YANTO,PROPN,LEE,",",O
,,",",PUNCT,YANTO,figur,O
,,figur,NOUN,",",-,O
,,-,PUNCT,figur,figur,O
,,figur,NOUN,-,yang,O
,,yang,PRON,figur,mengaku,O
,,mengaku,ADV,yang,investor,O
,,investor,NOUN,mengaku,ternyata,O
,,ternyata,ADV,investor,tidak,O
,,tidak,PART,ternyata,jelas,O
,,jelas,ADV,tidak,status,O
,,status,NOUN,jelas,dan,O
,,dan,CCONJ,status,keberadaannya,O
,,keberadaannya,ADV,dan,.,O
,,.,PUNCT,keberadaannya,Ternyata,O
,,Ternyata,ADV,.,Hubertus,O
,,Hubertus,PROPN,Ternyata,da,O
,,da,PROPN,Hubertus,Silva,O
,,Silva,PROPN,da,sebagai,O
,,sebagai,ADV,Silva,pihak,O
,,pihak,NOUN,sebagai,yang,O
,,yang,PRON,pihak,menempatkan,O
,,menempatkan,VERB,yang,diri,O
,,diri,PRON,menempatkan,sebagai,O
,,sebagai,ADV,diri,penyandang,O
,,penyandang,NOUN,sebagai,dana,O
,,dana,NOUN,penyandang,",",O
,,",",PUNCT,dana,dan,O
,,dan,CCONJ,",",yang,O
,,yang,PRON,dan,menjalin,O
,,menjalin,VERB,yang,kerjasama,O
,,kerjasama,NOUN,menjalin,dengan,O
,,dengan,ADV,kerjasama,terdakwa,O
,,terdakwa,PROPN,dengan,adalah,O
,,adalah,AUX,terdakwa,kaki,O
,,kaki,NOUN,adalah,-,O
,,-,PUNCT,kaki,tangannya,O
,,tangannya,ADV,-,Lucas,O
,,Lucas,PROPN,tangannya,",",O
,,",",PUNCT,Lucas,SH,O
,,SH,PROPN,",",.,O
,,.,PUNCT,SH,Dan,O
,,Dan,CCONJ,.,pada,O
,,pada,ADP,Dan,bagian,O
,,bagian,NOUN,pada,akhir,O
,,akhir,ADJ,bagian,pembahasan,O
,,pembahasan,NOUN,akhir,Pembelaan,O
,,Pembelaan,PROPN,pembahasan,menyatakan,O
,,menyatakan,VERB,Pembelaan,unsur,O
,,unsur,NOUN,menyatakan,-,O
,,-,PUNCT,unsur,unsur,O
,,unsur,NOUN,-,perbuatan,O
,,perbuatan,NOUN,unsur,pidana,O
,,pidana,NOUN,perbuatan,berdasarkan,O
,,berdasarkan,ADV,pidana,Pasal,O
,,Pasal,PROPN,berdasarkan,372,B_ARTV
,,372,NUM,Pasal,KUHP,I_ARTV
,,KUHP,PROPN,372,sebagaimana,I_ARTV
,,sebagaimana,ADV,KUHP,Tuntutan,O
,,Tuntutan,NOUN,sebagaimana,Jaksa,O
,,Jaksa,PROPN,Tuntutan,Penuntut,O
,,Penuntut,PROPN,Jaksa,Umum,O
,,Umum,PROPN,Penuntut,tidak,O
,,tidak,PART,Umum,terbukti,O
,,terbukti,ADV,tidak,;,O
,,;,PUNCT,terbukti,Menimbang,O
,sentence: 0097912,Menimbang,ADV,;,",",O
,,",",PUNCT,Menimbang,bahwa,O
,,bahwa,SCONJ,",",terhadap,O
,,terhadap,ADV,bahwa,Pembelaan,O
,,Pembelaan,PROPN,terhadap,Terdakwa,O
,,Terdakwa,PROPN,Pembelaan,/,O
,,/,PUNCT,Terdakwa,Penasihat,O
,,Penasihat,PROPN,/,Hukum,O
,,Hukum,PROPN,Penasihat,Terdakwa,O
,,Terdakwa,PROPN,Hukum,",",O
,,",",PUNCT,Terdakwa,Majelis,O
,,Majelis,PROPN,",",Hakim,O
,,Hakim,PROPN,Majelis,berpendapat,O
,,berpendapat,ADV,Hakim,bahwa,O
,,bahwa,SCONJ,berpendapat,oleh,O
,,oleh,ADP,bahwa,karena,O
,,karena,ADV,oleh,uraian,O
,,uraian,NOUN,karena,pembelaan,O
,,pembelaan,NOUN,uraian,menyangkut,O
,,menyangkut,ADV,pembelaan,fakta,O
,,fakta,NOUN,menyangkut,-,O
,,-,PUNCT,fakta,fakta,O
,,fakta,NOUN,-,hukum,O
,,hukum,NOUN,fakta,dan,O
,,dan,CCONJ,hukum,sanggahan,O
,,sanggahan,NOUN,dan,Terdakwa,O
,,Terdakwa,PROPN,sanggahan,",",O
,,",",PUNCT,Terdakwa,maka,O
,,maka,SCONJ,",",sepanjang,O
,,sepanjang,ADV,maka,terkait,O
,,terkait,ADV,sepanjang,dengan,O
,,dengan,ADV,terkait,sanggahan,O
,,sanggahan,NOUN,dengan,Terdakwa,O
,,Terdakwa,PROPN,sanggahan,telah,O
,,telah,AUX,Terdakwa,dipertimbangkan,O
,,dipertimbangkan,ADV,telah,diatas,O
,,diatas,ADV,dipertimbangkan,",",O
,,",",PUNCT,diatas,sedangkan,O
,,sedangkan,ADV,",",mengenai,O
,,mengenai,ADV,sedangkan,Pembelaan,O
,,Pembelaan,PROPN,mengenai,yang,O
,,yang,PRON,Pembelaan,selainnya,O
,,selainnya,ADV,yang,yang,O
,,yang,PRON,selainnya,menyangkut,O
,,menyangkut,ADV,yang,atau,O
,,atau,CCONJ,menyangkut,berkaitan,O
,,berkaitan,ADV,atau,dengan,O
,,dengan,ADV,berkaitan,unsur,O
,,unsur,NOUN,dengan,-,O
,,-,PUNCT,unsur,unsur,O
,,unsur,NOUN,-,hukum,O
,,hukum,NOUN,unsur,dakwaan,O
,,dakwaan,NOUN,hukum,",",O
,,",",PUNCT,dakwaan,akan,O
,,akan,AUX,",",dipertimbangan,O
,,dipertimbangan,ADV,akan,bersama,O
,,bersama,ADV,dipertimbangan,-,O
,,-,PUNCT,bersama,sama,O
,,sama,ADV,-,didalam,O
,,didalam,ADV,sama,pertimbangan,O
,,pertimbangan,NOUN,didalam,pembahasan,O
,,pembahasan,NOUN,pertimbangan,unsur,O
,,unsur,NOUN,pembahasan,-,O
,,-,PUNCT,unsur,unsur,O
,,unsur,NOUN,-,perbuatan,O
,,perbuatan,NOUN,unsur,pidana,O
,,pidana,NOUN,perbuatan,yang,O
,,yang,PRON,pidana,didakwakan,O
,,didakwakan,VERB,yang,dibawah,O
,,dibawah,ADV,didakwakan,ini,O
,,ini,DET,dibawah,;,O
,,;,PUNCT,ini,Menimbang,O
,sentence: 0097913,Menimbang,ADV,;,",",O
,,",",PUNCT,Menimbang,bahwa,O
,,bahwa,SCONJ,",",terhadap,O
,,terhadap,ADV,bahwa,Pembelaan,O
,,Pembelaan,PROPN,terhadap,Angka,O
,,Angka,PROPN,Pembelaan,6,O
,,6,NUM,Angka,mengenai,O
,,mengenai,ADV,6,ketidakhadiran,O
,,ketidakhadiran,ADV,mengenai,saksi,O
,,saksi,NOUN,ketidakhadiran,LUCAS,O
,,LUCAS,PROPN,saksi,",",B_DEFN
,,",",PUNCT,LUCAS,SH,I_DEFN
,,SH,PROPN,",",.,I_DEFN
,,.,PUNCT,SH,sebagaimana,I_DEFN
,,sebagaimana,ADV,.,telah,O
,,telah,AUX,sebagaimana,dibahas,O
,,dibahas,VERB,telah,dalam,O
,,dalam,ADP,dibahas,persidangan,O
,,persidangan,NOUN,dalam,pada,O
,,pada,ADP,persidangan,acara,O
,,acara,NOUN,pada,pemanggilan,O
,,pemanggilan,NOUN,acara,saksi,O
,,saksi,NOUN,pemanggilan,-,O
,,-,PUNCT,saksi,saksi,O
,,saksi,NOUN,-,telah,O
,,telah,AUX,saksi,diperoleh,O
,,diperoleh,VERB,telah,fakta,O
,,fakta,NOUN,diperoleh,sebagai,O
,,sebagai,ADV,fakta,berikut,O
,,berikut,ADV,sebagai,:,O
,,:,PUNCT,berikut,1,O
,sentence: 0097914,1,NUM,:,;,O
,,;,PUNCT,1,Bahwa,O
,sentence: 0097915,Bahwa,SCONJ,;,Penuntut,O
,,Penuntut,PROPN,Bahwa,Umum,O
,,Umum,PROPN,Penuntut,telah,O
,,telah,AUX,Umum,melakukan,O
,,melakukan,VERB,telah,Pemanggilan,O
,,Pemanggilan,PROPN,melakukan,sebanyak,O
,,sebanyak,ADV,Pemanggilan,5,O
,,5,NUM,sebanyak,(,O
,,(,PUNCT,5,lima,O
,,lima,NUM,(,kali,O
,,kali,ADV,lima,),O
,,),PUNCT,kali,terhadap,O
,,terhadap,ADV,),saksi,O
,,saksi,NOUN,terhadap,LUCAS,O
,,LUCAS,PROPN,saksi,",",O
,,",",PUNCT,LUCAS,pada,O
,,pada,ADP,",",alamat,O
,,alamat,NOUN,pada,-,O
,,-,PUNCT,alamat,alamat,O
,,alamat,NOUN,-,nya,O
,,nya,PRON,alamat,sesuai,O
,,sesuai,ADV,nya,dengan,O
,,dengan,ADV,sesuai,alamat,O
,,alamat,NOUN,dengan,dalam,O
,,dalam,ADP,alamat,berita,O
,,berita,NOUN,dalam,acara,O
,,acara,NOUN,berita,Pemeriksaan,O
,,Pemeriksaan,PROPN,acara,penyidik,O
,,penyidik,NOUN,Pemeriksaan,maupun,O
,,maupun,CCONJ,penyidik,yang,O
,,yang,PRON,maupun,diberikan,O
,,diberikan,VERB,yang,oleh,O
,,oleh,ADP,diberikan,penasihat,O
,,penasihat,NOUN,oleh,Hukum,B_JUDG
,,Hukum,PROPN,penasihat,sebagai,I_JUDG
,,sebagai,ADV,Hukum,berikut,O
,,berikut,ADV,sebagai,:,O
,,:,PUNCT,berikut,1,O
,sentence: 0097916,1,NUM,:,),O
,,),PUNCT,1,.,O
,,.,PUNCT,),Ke,O
,,Ke,PROPN,.,alamat,O
,,alamat,NOUN,Ke,di,O
,,di,ADP,alamat,Jalan,O
,,Jalan,PROPN,di,Tampak,O
,,Tampak,ADV,Jalan,Siring,O
,,Siring,PROPN,Tampak,K,O
,,K,PROPN,Siring,.,O
,,.,PUNCT,K,6,O
,,6,NUM,.,",",O
,,",",PUNCT,6,yang,O
,,yang,PRON,",",diterima,O
,,diterima,ADV,yang,oleh,O
,,oleh,ADP,diterima,supirnya,O
,,supirnya,ADV,oleh,bahwa,O
,,bahwa,SCONJ,supirnya,yang,O
,,yang,PRON,bahwa,bersangkutan,O
,,bersangkutan,DET,yang,tidak,O
,,tidak,PART,bersangkutan,ada,O
,,ada,ADV,tidak,ditempat,O
,,ditempat,ADV,ada,;,O
,,;,PUNCT,ditempat,2,O
,sentence: 0097917,2,NUM,;,),O
,,),PUNCT,2,.,O
,,.,PUNCT,),Ke,O
,,Ke,PROPN,.,alamat,O
,,alamat,NOUN,Ke,yang,O
,,yang,PRON,alamat,ada,O
,,ada,ADV,yang,di,O
,,di,ADP,ada,Berita,O
,,Berita,PROPN,di,Acara,O
,,Acara,PROPN,Berita,Pemeriksaan,O
,,Pemeriksaan,PROPN,Acara,Jalan,O
,,Jalan,PROPN,Pemeriksaan,Gading,O
,,Gading,PROPN,Jalan,Kirana,O
,,Kirana,PROPN,Gading,Timur,O
,,Timur,PROPN,Kirana,",",O
,,",",PUNCT,Timur,dimana,O
,,dimana,ADV,",",relaas,O
,,relaas,ADV,dimana,panggilan,O
,,panggilan,NOUN,relaas,tersebut,O
,,tersebut,DET,panggilan,diterima,O
,,diterima,ADV,tersebut,oleh,O
,,oleh,ADP,diterima,lingkungan,O
,,lingkungan,NOUN,oleh,setempat,O
,,setempat,ADV,lingkungan,yaitu,O
,,yaitu,ADV,setempat,Ketua,O
,,Ketua,PROPN,yaitu,RT,O
,,RT,PROPN,Ketua,",",O
,,",",PUNCT,RT,yang,O
,,yang,PRON,",",menerangkan,O
,,menerangkan,VERB,yang,bahwa,O
,,bahwa,SCONJ,menerangkan,memang,O
,,memang,ADV,bahwa,alamat,O
,,alamat,NOUN,memang,tersebut,O
,,tersebut,DET,alamat,rumah,O
,,rumah,NOUN,tersebut,saksi,O
,,saksi,NOUN,rumah,akan,O
,,akan,AUX,saksi,tetapi,O
,,tetapi,ADV,akan,rumah,O
,,rumah,NOUN,tetapi,tersebut,O
,,tersebut,DET,rumah,tidak,O
,,tidak,PART,tersebut,ditempati,O
,,ditempati,VERB,tidak,;,O
,,;,PUNCT,ditempati,3,O
,sentence: 0097918,3,NUM,;,),O
,,),PUNCT,3,.,O
,,.,PUNCT,),Ke,O
,,Ke,PROPN,.,alamat,O
,,alamat,NOUN,Ke,Kantor,O
,,Kantor,PROPN,alamat,saksi,O
,,saksi,NOUN,Kantor,Lukas,O
,,Lukas,PROPN,saksi,di,O
,,di,ADP,Lukas,Law,O
,,Law,PROPN,di,Firm,O
,,Firm,PROPN,Law,Lukas,O
,,Lukas,PROPN,Firm,&,O
,,&,PUNCT,Lukas,Partner,O
,,Partner,PROPN,&,dan,O
,,dan,CCONJ,Partner,didalam,O
,,didalam,ADV,dan,keterangan,O
,,keterangan,NOUN,didalam,relaas,O
,,relaas,ADV,keterangan,panggilan,O
,,panggilan,NOUN,relaas,bahwa,O
,,bahwa,SCONJ,panggilan,ia,O
,,ia,PRON,bahwa,tidak,O
,,tidak,PART,ia,bertemu,O
,,bertemu,VERB,tidak,dengan,O
,,dengan,ADV,bertemu,saksi,O
,,saksi,NOUN,dengan,lukas,O
,,lukas,PROPN,saksi,bahwa,O
,,bahwa,SCONJ,lukas,dia,O
,,dia,PRON,bahwa,sedang,O
,,sedang,ADV,dia,keluar,O
,,keluar,ADV,sedang,kota,O
,,kota,NOUN,keluar,dan,O
,,dan,CCONJ,kota,menurut,O
,,menurut,ADV,dan,stafnya,O
,,stafnya,NOUN,menurut,bahwa,O
,,bahwa,SCONJ,stafnya,saksi,O
,,saksi,NOUN,bahwa,Lukas,O
,,Lukas,PROPN,saksi,sedang,O
,,sedang,ADV,Lukas,ke,O
,,ke,ADP,sedang,Luar,O
,,Luar,PROPN,ke,Negeri,O
,,Negeri,PROPN,Luar,akan,O
,,akan,AUX,Negeri,tetapi,O
,,tetapi,ADV,akan,diberi,O
,,diberi,VERB,tetapi,Cap,O
,,Cap,PROPN,diberi,stempel,O
,,stempel,NOUN,Cap,;,O
,,;,PUNCT,stempel,4,O
,sentence: 0097919,4,NUM,;,),O
,,),PUNCT,4,.,O
,,.,PUNCT,),Melalui,O
,,Melalui,ADP,.,bantuan,O
,,bantuan,ADV,Melalui,penyidik,O
,,penyidik,NOUN,bantuan,Metro,O
,,Metro,PROPN,penyidik,Jakarta,O
,,Jakarta,PROPN,Metro,Selatan,O
,,Selatan,PROPN,Jakarta,",",O
,,",",PUNCT,Selatan,namun,O
,,namun,ADV,",",hingga,O
,,hingga,ADV,namun,saat,O
,,saat,ADV,hingga,ini,O
,,ini,DET,saat,tidak,O
,,tidak,PART,ini,ada,O
,,ada,ADV,tidak,jawaban,O
,,jawaban,NOUN,ada,;,O
,,;,PUNCT,jawaban,5,O
,sentence: 0097920,5,NUM,;,),O
,,),PUNCT,5,.,O
,,.,PUNCT,),Melalui,O
,,Melalui,ADP,.,Peradi,O
,,Peradi,PROPN,Melalui,akan,O
,,akan,AUX,Peradi,tetapi,O
,,tetapi,ADV,akan,tidak,O
,,tidak,PART,tetapi,ada,O
,,ada,ADV,tidak,jawabannya,O
,,jawabannya,ADV,ada,;,O
,,;,PUNCT,jawabannya,Menimbang,O
,sentence: 0097921,Menimbang,ADV,;,",",O
,,",",PUNCT,Menimbang,bahwa,O
,,bahwa,SCONJ,",",kemudian,O
,,kemudian,ADV,bahwa,Jaksa,O
,,Jaksa,PROPN,kemudian,/,O
,,/,PUNCT,Jaksa,penuntut,O
,,penuntut,NOUN,/,Umum,O
,,Umum,PROPN,penuntut,menyatakan,O
,,menyatakan,VERB,Umum,tidak,O
,,tidak,PART,menyatakan,sanggup,O
,,sanggup,ADV,tidak,dan,O
,,dan,CCONJ,sanggup,tidak,O
,,tidak,PART,dan,akan,O
,,akan,AUX,tidak,menghadirkan,O
,,menghadirkan,VERB,akan,saksi,O
,,saksi,NOUN,menghadirkan,Lucas,O
,,Lucas,PROPN,saksi,",",O
,,",",PUNCT,Lucas,SH,O
,,SH,PROPN,",",karena,O
,,karena,ADV,SH,memandang,O
,,memandang,VERB,karena,kesaksian,O
,,kesaksian,NOUN,memandang,dari,O
,,dari,ADP,kesaksian,saksi,O
,,saksi,NOUN,dari,-,O
,,-,PUNCT,saksi,saksi,O
,,saksi,NOUN,-,yang,O
,,yang,PRON,saksi,diajukan,O
,,diajukan,VERB,yang,dipersidangan,O
,,dipersidangan,ADV,diajukan,telah,O
,,telah,AUX,dipersidangan,cukup,O
,,cukup,ADV,telah,;,O
,,;,PUNCT,cukup,Menimbang,O
,sentence: 0097922,Menimbang,ADV,;,",",O
,,",",PUNCT,Menimbang,bahwa,O
,,bahwa,SCONJ,",",Majelis,O
,,Majelis,PROPN,bahwa,Hakim,O
,,Hakim,PROPN,Majelis,setelah,O
,,setelah,ADV,Hakim,memeriksa,O
,,memeriksa,VERB,setelah,dan,O
,,dan,CCONJ,memeriksa,meneliti,O
,,meneliti,VERB,dan,Surat,O
,,Surat,PROPN,meneliti,Panggilan,O
,,Panggilan,PROPN,Surat,Sidang,O
,,Sidang,PROPN,Panggilan,dari,O
,,dari,ADP,Sidang,penuntut,O
,,penuntut,NOUN,dari,Umum,O
,,Umum,PROPN,penuntut,ternyata,O
,,ternyata,ADV,Umum,Relas,O
,,Relas,ADV,ternyata,panggilan,O
,,panggilan,NOUN,Relas,tidak,O
,,tidak,PART,panggilan,diterima,O
,,diterima,ADV,tidak,langsung,O
,,langsung,ADV,diterima,oleh,O
,,oleh,ADP,langsung,yangbersangkutan,O
,,yangbersangkutan,PUNCT,oleh,sehingga,O
,,sehingga,ADV,yangbersangkutan,Pasal,O
,,Pasal,PROPN,sehingga,15,B_ARTV
,,15,NUM,Pasal,dan,I_ARTV
,,dan,CCONJ,15,Pasal,I_ARTV
,,Pasal,PROPN,dan,160,I_ARTV
,,160,NUM,Pasal,KUHAP,I_ARTV
,,KUHAP,PROPN,160,berupa,I_ARTV
,,berupa,ADV,KUHAP,panggilan,O
,,panggilan,NOUN,berupa,paksa,O
,,paksa,NOUN,panggilan,tidak,O
,,tidak,PART,paksa,dapat,O
,,dapat,AUX,tidak,diterapkan,O
,,diterapkan,VERB,dapat,terhadap,O
,,terhadap,ADV,diterapkan,saksi,O
,,saksi,NOUN,terhadap,Lucas,O
,,Lucas,PROPN,saksi,",",O
,,",",PUNCT,Lucas,SH,O
,,SH,PROPN,",",;,O
,,;,PUNCT,SH,Menimbang,O
,sentence: 0097923,Menimbang,ADV,;,",",O
,,",",PUNCT,Menimbang,bahwa,O
,,bahwa,SCONJ,",",Penasihat,O
,,Penasihat,PROPN,bahwa,Hukum,O
,,Hukum,PROPN,Penasihat,telah,O
,,telah,AUX,Hukum,diberi,O
,,diberi,VERB,telah,kesempatan,O
,,kesempatan,ADV,diberi,cukup,O
,,cukup,ADV,kesempatan,untuk,O
,,untuk,SCONJ,cukup,memanggil,O
,,memanggil,VERB,untuk,Saksi,O
,,Saksi,PROPN,memanggil,Lucas,O
,,Lucas,PROPN,Saksi,",",O
,,",",PUNCT,Lucas,SH,O
,,SH,PROPN,",",.,O
,,.,PUNCT,SH,akan,O
,,akan,AUX,.,tetapi,O
,,tetapi,ADV,akan,tidak,O
,,tidak,PART,tetapi,dapat,O
